id,category,subcategory,question,answer_type,options,tags,quality_score,severity,flagged,reasons,word_count,char_count
1120,Personality,Traits,"Typically, people often describe me as having strong persistence.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,65
1122,Personality,Traits,"When it matters, i would like a role where assertiveness matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,71
1127,Personality,Traits,"Most of the time, when facing setbacks, my patience helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,70
1128,Personality,Traits,"When it matters, i see communication as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,60
1132,Personality,Traits,"When it matters, i would like a role where leadership matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,68
1142,Personality,Traits,"When it matters, when facing setbacks, my organization helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,73
1143,Personality,Traits,"Typically, i would like a role where collaboration matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,65
1151,Personality,Traits,"When it matters, i improve my creativity by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,61
1152,Personality,Traits,"Typically, when facing setbacks, my leadership helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,65
1154,Personality,Traits,"Most of the time, i see systems thinking as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,64
1163,Personality,Traits,"Typically, when facing setbacks, my organization helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,67
1167,Personality,Traits,"Overall, i improve my assertiveness by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,8,56
1168,Personality,Traits,"Most of the time, i improve my creativity by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,62
1173,Personality,Traits,"When it matters, when facing setbacks, my empathy helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,68
1175,Personality,Traits,"Overall, i see leadership as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,49
1177,Personality,Traits,"Most of the time, i improve my patience by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,60
1187,Personality,Traits,"Typically, people often describe me as having strong assertiveness.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,67
1189,Personality,Traits,"Most of the time, i improve my organization by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,64
1191,Personality,Traits,"Overall, people often describe me as having strong patience.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,60
1192,Personality,Traits,"Most of the time, when facing setbacks, my assertiveness helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,75
1193,Personality,Traits,"Most of the time, when facing setbacks, my empathy helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,69
1196,Personality,Traits,"When it matters, i would like a role where patience matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,66
1199,Personality,Traits,"Most of the time, people often describe me as having strong communication.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,74
1201,Personality,Traits,"When it matters, i see assertiveness as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,60
1206,Personality,Traits,"Typically, i see collaboration as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,54
1208,Personality,Traits,"Overall, when facing setbacks, my organization helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,65
1218,Personality,Traits,"When it matters, people often describe me as having strong creativity.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,70
1226,Personality,Traits,"Typically, when facing setbacks, my assertiveness helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,68
1227,Personality,Traits,"Typically, i would like a role where empathy matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,59
1231,Personality,Traits,"Overall, i see systems thinking as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,55
1234,Personality,Traits,"Typically, i see patience as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,49
1235,Personality,Traits,"Overall, when facing setbacks, my leadership helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,63
1237,Personality,Traits,"Typically, i improve my assertiveness by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,8,58
1238,Personality,Traits,"Most of the time, i improve my assertiveness by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,65
1242,Personality,Traits,"Overall, when facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,66
1243,Personality,Traits,"When it matters, when facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,74
1245,Personality,Traits,"When it matters, people often describe me as having strong organization.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,72
1249,Personality,Traits,"When it matters, i see patience as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,55
1250,Personality,Traits,"Typically, i improve my systems thinking by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,61
1251,Personality,Traits,"When it matters, i would like a role where collaboration matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,71
1254,Personality,Traits,"Overall, when facing setbacks, my collaboration helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,66
1256,Personality,Traits,"Overall, i would like a role where empathy matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,57
1257,Personality,Traits,"When it matters, i improve my collaboration by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,64
1258,Personality,Traits,"When it matters, when facing setbacks, my patience helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,69
1259,Personality,Traits,"Typically, when facing setbacks, my collaboration helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,68
1268,Personality,Traits,"Typically, i improve my collaboration by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,8,58
1269,Personality,Traits,"Most of the time, i see empathy as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,55
1272,Personality,Traits,"Most of the time, i would like a role where systems thinking matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,15,75
1273,Personality,Traits,"When it matters, i see leadership as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,57
1275,Personality,Traits,"Overall, i improve my creativity by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,8,53
1278,Personality,Traits,"Typically, i would like a role where organization matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,64
1279,Personality,Traits,"When it matters, people often describe me as having strong systems thinking.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,76
1280,Personality,Traits,"When it matters, i improve my communication by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,64
1283,Personality,Traits,"Most of the time, people often describe me as having strong patience.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,69
1284,Personality,Traits,"Most of the time, when facing setbacks, my persistence helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,73
1285,Personality,Traits,"Most of the time, i improve my empathy by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,59
1286,Personality,Traits,"Typically, when facing setbacks, my communication helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,9,68
1289,Personality,Traits,"Overall, i improve my communication by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,8,56
1650,WorkStyle,Structure,Which work style fits you best?,SingleChoice,Clear tasks and deadlines;Flexible goals with autonomy;A mix of structure and flexibility;Not sure,"WorkStyle,Structure,choice",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Potential leading wording,6,31
32,Personality,Creativity,I enjoy turning complex concepts into simple analogies. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,11,67
89,Personality,Creativity,I enjoy inventing a new way to visualize information. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,12,65
442,WorkStyle,Collaboration,I prefer to work with others on tasks like mentoring a junior teammate. (when learning),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,15,87
463,WorkStyle,Collaboration,I prefer to work with others on tasks like helping teammates unblock themselves. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,16,92
496,WorkStyle,Collaboration,I prefer to work with others on tasks like interviewing users to understand their needs. (when learning),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,17,104
528,WorkStyle,Collaboration,I prefer to work with others on tasks like resolving conflicts respectfully. (when learning),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,14,92
530,WorkStyle,Collaboration,I prefer to work with others on tasks like presenting a solution in front of a group. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,20,97
537,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like facilitating a group discussion. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,18,99
548,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like mentoring a junior teammate. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",70,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Scenario may exclude beginners without relevant context,17,99
34,Personality,Creativity,I enjoy brainstorming multiple solutions to a vague problem. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,13,84
48,Personality,Creativity,"In general, i enjoy brainstorming multiple solutions to a vague problem. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,16,93
61,Personality,Creativity,I enjoy brainstorming multiple solutions to a vague problem. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,14,81
67,Personality,Creativity,"Typically, i enjoy brainstorming multiple solutions to a vague problem. (under time pressure) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,18,115
75,Personality,Creativity,"Typically, i enjoy brainstorming multiple solutions to a vague problem. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,15,93
76,Personality,Creativity,I enjoy brainstorming multiple solutions to a vague problem. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,14,82
118,Personality,Creativity,"Typically, i enjoy brainstorming multiple solutions to a vague problem. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,12,87
125,Personality,Creativity,"When it matters, i enjoy brainstorming multiple solutions to a vague problem. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,15,89
275,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage. (at work) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,22,126
277,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as finding the root cause of an outage. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,19,117
281,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance. (when things are ambiguous) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,140
287,Personality,Analytical,"I like problems that require careful reasoning, such as creating a plan for a complex project. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,115
293,Personality,Analytical,"I like problems that require careful reasoning, such as reasoning about edge cases and failure modes. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,122
296,Personality,Analytical,"In general, i like problems that require careful reasoning, such as solving puzzles or algorithmic challenges. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,132
297,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance. (when I'm tired) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,22,126
305,Personality,Analytical,"I like problems that require careful reasoning, such as breaking a big problem into smaller tasks. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,120
308,Personality,Analytical,"When it matters, i like problems that require careful reasoning, such as reading documentation to figure out an unfamiliar tool. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,22,144
311,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,113
